ssn,age,education,marital-status,relationship,sex,income
113-57-4938,28,Assoc-voc,Separated,Not-in-family,Female,<=50K
647-45-0859,33,Some-college,Divorced,Unmarried,Female,<=50K
051-35-1351,46,Masters,Married-spouse-absent,Husband,Male,>50K
531-32-6780,56,HS-grad,Separated,Unmarried,Female,<=50K
817-01-4741,81,11th,Married-spouse-absent,Unmarried,Female,<=50K
472-72-7272,3,Preschool,Married-AF-spouse,Husband,Male,>50K
769-77-8869,95,Assoc-acdm,Married-civ-spouse,Wife,Male,>50K
619-19-5331,77,Bachelors,Married-civ-spouse,Other-relative,Female,<=50K
513-97-4200,79,9th,Divorced,Own-child,Female,>50K
203-56-2653,17,11th,Separated,Husband,Female,>50K
667-69-0417,21,Doctorate,Separated,Not-in-family,Male,<=50K
061-45-5773,92,11th,Never-married,Husband,Male,>50K
175-49-1400,49,7th-8th,Married-civ-spouse,Other-relative,Female,>50K
324-14-0048,0,11th,Never-married,Not-in-family,Male,<=50K
552-85-6264,33,12th,Separated,Other-relative,Female,<=50K
496-06-8795,12,Masters,Married-AF-spouse,Unmarried,Female,>50K
682-27-8869,16,5th-6th,Married-spouse-absent,Own-child,Female,<=50K
056-54-1768,61,Masters,Never-married,Not-in-family,Female,<=50K
322-88-0835,26,5th-6th,Never-married,Own-child,Male,<=50K
330-25-1842,3,7th-8th,Separated,Husband,Female,<=50K
071-09-9508,54,10th,Married-civ-spouse,Other-relative,Female,>50K
234-42-8746,75,HS-grad,Married-civ-spouse,Not-in-family,Male,>50K
882-70-8844,67,HS-grad,Divorced,Unmarried,Female,<=50K
339-03-5626,22,Assoc-voc,Married-civ-spouse,Not-in-family,Male,<=50K
059-06-0196,35,Bachelors,Married-civ-spouse,Not-in-family,Female,>50K
894-04-1768,78,7th-8th,Married-civ-spouse,Unmarried,Female,>50K
295-66-9532,21,Preschool,Separated,Unmarried,Female,<=50K
680-09-8279,10,1st-4th,Married-AF-spouse,Own-child,Male,<=50K
241-21-6215,93,7th-8th,Married-civ-spouse,Not-in-family,Male,>50K
881-63-3905,94,Doctorate,Married-AF-spouse,Other-relative,Male,<=50K
497-42-0146,58,HS-grad,Married-spouse-absent,Not-in-family,Male,>50K
772-02-0883,31,7th-8th,Widowed,Other-relative,Male,>50K
293-55-0368,42,Masters,Married-AF-spouse,Own-child,Male,>50K
408-23-0957,11,Doctorate,Divorced,Wife,Male,>50K
792-75-1841,40,11th,Married-spouse-absent,Not-in-family,Male,>50K
474-63-1449,41,Some-college,Separated,Not-in-family,Female,<=50K
513-20-6387,14,Bachelors,Married-civ-spouse,Other-relative,Female,<=50K
448-55-6510,15,5th-6th,Married-civ-spouse,Own-child,Female,>50K
346-49-8771,85,Assoc-acdm,Separated,Own-child,Female,>50K
090-57-1252,25,Prof-school,Married-AF-spouse,Own-child,Female,>50K
096-71-3759,57,Some-college,Separated,Husband,Male,>50K
863-88-2063,84,7th-8th,Separated,Wife,Male,>50K
652-79-4839,92,7th-8th,Married-AF-spouse,Other-relative,Female,>50K
187-96-0687,28,1st-4th,Never-married,Own-child,Female,<=50K
659-67-4446,48,Masters,Divorced,Husband,Male,<=50K
076-56-6338,96,Prof-school,Separated,Wife,Male,<=50K
165-78-6240,18,Bachelors,Married-AF-spouse,Not-in-family,Male,>50K
241-79-9754,45,Assoc-voc,Married-spouse-absent,Other-relative,Female,>50K
905-31-3266,58,9th,Married-spouse-absent,Other-relative,Female,>50K
565-35-6264,61,5th-6th,Married-AF-spouse,Unmarried,Female,<=50K
148-92-5061,33,7th-8th,Divorced,Own-child,Female,<=50K
981-69-5330,2,Masters,Never-married,Wife,Female,>50K
227-27-2727,14,9th,Never-married,Not-in-family,Male,<=50K
758-63-0220,80,5th-6th,Married-civ-spouse,Other-relative,Female,<=50K
575-36-8549,71,Prof-school,Married-spouse-absent,Own-child,Female,>50K
414-34-2751,70,Masters,Married-civ-spouse,Other-relative,Female,>50K
767-10-6878,30,12th,Separated,Wife,Female,<=50K
984-52-0883,14,9th,Married-AF-spouse,Not-in-family,Male,>50K
607-03-3168,7,Doctorate,Never-married,Own-child,Male,>50K
579-29-9753,11,10th,Divorced,Unmarried,Female,>50K
526-81-2038,0,Assoc-voc,Never-married,Other-relative,Male,>50K
222-51-2284,53,Assoc-voc,Married-civ-spouse,Not-in-family,Male,>50K
144-74-8157,16,10th,Separated,Other-relative,Female,>50K
538-05-2825,13,5th-6th,Married-spouse-absent,Wife,Female,<=50K
391-61-5478,77,Preschool,Separated,Wife,Female,<=50K
037-53-0712,23,12th,Never-married,Not-in-family,Male,>50K
852-97-9114,0,Some-college,Never-married,Own-child,Female,<=50K
627-57-9851,5,Preschool,Widowed,Not-in-family,Male,<=50K
149-23-2186,47,Some-college,Married-civ-spouse,Husband,Male,<=50K
248-77-1498,84,Masters,Divorced,Unmarried,Female,<=50K
469-31-8181,26,9th,Married-spouse-absent,Own-child,Female,<=50K
775-06-1424,77,Masters,Never-married,Own-child,Female,>50K
317-04-5454,39,1st-4th,Separated,Unmarried,Female,<=50K
190-01-8427,14,Assoc-acdm,Divorced,Unmarried,Male,>50K
080-25-1842,96,5th-6th,Separated,Husband,Female,>50K
174-63-1449,93,Prof-school,Divorced,Own-child,Male,>50K
127-54-9139,29,Masters,Widowed,Husband,Male,>50K
988-32-9237,76,Some-college,Married-civ-spouse,Other-relative,Male,>50K
242-44-4717,65,Bachelors,Married-civ-spouse,Own-child,Female,>50K
444-01-1056,74,5th-6th,Divorced,Own-child,Female,<=50K
608-56-8795,1,10th,Married-civ-spouse,Own-child,Female,>50K
315-26-4127,44,12th,Never-married,Wife,Female,>50K
180-89-6805,44,Masters,Divorced,Other-relative,Female,<=50K
707-89-3119,46,Assoc-acdm,Never-married,Own-child,Female,>50K
740-66-3389,93,Assoc-acdm,Married-AF-spouse,Own-child,Male,>50K
392-29-1154,16,Assoc-acdm,Married-spouse-absent,Not-in-family,Female,<=50K
813-94-3488,1,5th-6th,Never-married,Not-in-family,Female,>50K
030-00-6142,51,1st-4th,Widowed,Wife,Male,>50K
031-38-8206,80,Some-college,Married-AF-spouse,Wife,Female,>50K
937-07-0023,75,5th-6th,Married-civ-spouse,Not-in-family,Male,<=50K
909-42-8746,39,11th,Married-AF-spouse,Husband,Female,<=50K
633-93-7345,62,Masters,Married-AF-spouse,Wife,Female,>50K
935-68-7959,59,10th,Divorced,Own-child,Female,<=50K
560-44-2259,73,HS-grad,Married-civ-spouse,Unmarried,Female,>50K
423-64-8648,77,Assoc-acdm,Married-civ-spouse,Not-in-family,Female,>50K
187-49-9999,71,10th,Never-married,Husband,Male,>50K
875-49-1399,78,Prof-school,Separated,Unmarried,Male,>50K
783-32-3095,70,Prof-school,Married-spouse-absent,Wife,Female,<=50K
133-93-7346,69,11th,Widowed,Not-in-family,Male,>50K
975-46-0686,23,Bachelors,Separated,Other-relative,Female,<=50K
322-02-0884,78,Bachelors,Married-spouse-absent,Not-in-family,Female,<=50K
388-51-3513,88,Preschool,Married-civ-spouse,Own-child,Male,<=50K
114-95-7002,37,Doctorate,Married-spouse-absent,Other-relative,Male,<=50K
139-89-5577,19,12th,Widowed,Unmarried,Female,<=50K
495-05-5282,90,HS-grad,Married-AF-spouse,Other-relative,Male,>50K
088-69-7788,87,Preschool,Married-spouse-absent,Husband,Female,<=50K
125-70-6388,99,HS-grad,Divorced,Unmarried,Male,<=50K
580-77-3955,15,HS-grad,Married-civ-spouse,Other-relative,Female,<=50K
761-97-7886,65,1st-4th,Widowed,Other-relative,Female,<=50K
012-92-9975,50,10th,Married-AF-spouse,Not-in-family,Female,<=50K
211-45-5773,57,Assoc-acdm,Married-civ-spouse,Other-relative,Female,<=50K
286-39-4348,89,7th-8th,Never-married,Wife,Male,>50K
511-76-2898,38,Masters,Divorced,Unmarried,Male,>50K
605-15-9704,19,Prof-school,Widowed,Own-child,Female,>50K
490-07-9852,30,Assoc-voc,Married-civ-spouse,Husband,Female,<=50K
560-01-2284,96,10th,Married-civ-spouse,Own-child,Male,<=50K
657-92-3832,48,1st-4th,Married-civ-spouse,Other-relative,Male,<=50K
887-34-6436,86,1st-4th,Widowed,Wife,Female,<=50K
685-93-3660,74,HS-grad,Separated,Wife,Female,>50K
637-59-2136,59,Preschool,Married-civ-spouse,Unmarried,Female,>50K
057-27-8869,60,12th,Married-AF-spouse,Husband,Male,<=50K
854-76-0441,97,7th-8th,Married-spouse-absent,Wife,Female,<=50K
165-87-8378,93,Preschool,Married-civ-spouse,Other-relative,Male,<=50K
809-49-0171,4,11th,Married-spouse-absent,Wife,Male,>50K
860-10-4421,69,Bachelors,Divorced,Other-relative,Male,<=50K
451-44-3488,77,HS-grad,Never-married,Other-relative,Male,<=50K
233-99-8771,57,Bachelors,Divorced,Unmarried,Male,<=50K
538-48-2800,46,Assoc-voc,Never-married,Husband,Male,<=50K
869-50-2456,26,1st-4th,Married-AF-spouse,Own-child,Male,<=50K
301-13-6363,66,Prof-school,Married-AF-spouse,Own-child,Male,>50K
109-49-0171,99,Doctorate,Divorced,Unmarried,Male,>50K
818-91-8918,35,10th,Married-civ-spouse,Unmarried,Female,<=50K
683-07-7394,40,Bachelors,Married-AF-spouse,Own-child,Female,<=50K
164-83-4152,2,11th,Married-spouse-absent,Own-child,Female,<=50K
701-16-7075,85,5th-6th,Married-civ-spouse,Own-child,Female,<=50K
686-39-4348,48,5th-6th,Married-AF-spouse,Other-relative,Male,<=50K
400-12-2849,97,1st-4th,Divorced,Unmarried,Female,>50K
642-47-5429,19,HS-grad,Separated,Not-in-family,Female,>50K
789-37-3463,22,5th-6th,Married-civ-spouse,Not-in-family,Male,<=50K
558-87-5920,13,Masters,Separated,Wife,Male,<=50K
331-60-3193,41,9th,Married-AF-spouse,Husband,Male,>50K
766-70-7615,65,HS-grad,Widowed,Wife,Male,>50K
969-01-1055,50,1st-4th,Divorced,Other-relative,Male,>50K
401-10-5650,12,11th,Separated,Not-in-family,Female,<=50K
421-59-0908,100,1st-4th,Never-married,Husband,Male,<=50K
064-55-7739,82,Prof-school,Divorced,Wife,Male,<=50K
597-35-8721,35,HS-grad,Never-married,Husband,Male,<=50K
090-26-4127,45,Preschool,Married-spouse-absent,Not-in-family,Female,<=50K
826-41-2775,88,Doctorate,Widowed,Own-child,Male,<=50K
660-93-3660,83,Prof-school,Separated,Own-child,Male,<=50K
677-85-6264,40,Bachelors,Married-spouse-absent,Wife,Male,<=50K
306-51-1056,48,1st-4th,Married-AF-spouse,Own-child,Female,>50K
523-40-2947,52,Some-college,Married-AF-spouse,Husband,Female,>50K
918-30-4667,2,Masters,Married-AF-spouse,Husband,Male,>50K
768-33-5380,18,7th-8th,Married-civ-spouse,Not-in-family,Female,<=50K
379-36-1178,60,5th-6th,Separated,Wife,Male,<=50K
193-45-8230,45,Prof-school,Married-spouse-absent,Unmarried,Female,>50K
244-53-3169,35,7th-8th,Separated,Wife,Female,>50K
316-27-7640,98,Masters,Married-spouse-absent,Not-in-family,Male,<=50K
007-49-3857,10,Preschool,Married-AF-spouse,Own-child,Male,>50K
212-19-2874,66,11th,Widowed,Husband,Male,<=50K
260-16-5847,4,11th,Never-married,Other-relative,Female,>50K
816-67-6903,5,HS-grad,Divorced,Husband,Male,<=50K
328-50-1228,7,Preschool,Married-spouse-absent,Wife,Female,>50K
320-88-4520,25,Prof-school,Divorced,Wife,Female,>50K
519-16-4618,75,HS-grad,Married-civ-spouse,Not-in-family,Female,<=50K
824-41-6461,54,10th,Married-AF-spouse,Own-child,Female,<=50K
573-06-5109,40,5th-6th,Married-civ-spouse,Other-relative,Male,>50K
424-84-6436,22,11th,Married-spouse-absent,Not-in-family,Male,<=50K
702-45-7001,69,Some-college,Separated,Other-relative,Male,<=50K
587-89-9262,16,Prof-school,Divorced,Not-in-family,Male,<=50K
563-35-9950,25,9th,Widowed,Unmarried,Male,<=50K
744-99-3856,64,9th,Separated,Other-relative,Male,>50K
382-21-7444,35,Doctorate,Separated,Not-in-family,Male,<=50K
709-55-1596,10,11th,Married-spouse-absent,Own-child,Male,<=50K
359-15-2333,24,12th,Married-civ-spouse,Not-in-family,Female,<=50K
227-57-9852,33,12th,Married-spouse-absent,Own-child,Female,>50K
394-96-3144,70,5th-6th,Married-spouse-absent,Not-in-family,Female,>50K
839-15-8475,75,1st-4th,Married-spouse-absent,Wife,Female,>50K
960-47-2972,21,11th,Widowed,Own-child,Male,>50K
521-22-2358,96,HS-grad,Separated,Other-relative,Female,<=50K
889-28-1325,83,Assoc-acdm,Married-spouse-absent,Husband,Male,<=50K
677-57-9851,35,9th,Separated,Husband,Female,>50K
788-75-9212,29,10th,Widowed,Unmarried,Male,<=50K
856-60-3193,44,7th-8th,Married-spouse-absent,Husband,Female,<=50K
777-36-4864,35,12th,Married-civ-spouse,Husband,Male,>50K
128-07-1252,94,Assoc-acdm,Married-AF-spouse,Husband,Male,>50K
415-63-2677,86,Doctorate,Married-AF-spouse,Unmarried,Male,>50K
481-75-6756,99,Bachelors,Divorced,Husband,Male,<=50K
524-17-0761,10,1st-4th,Married-civ-spouse,Unmarried,Male,<=50K
060-59-5823,85,12th,Never-married,Not-in-family,Male,<=50K
992-90-5404,11,Preschool,Never-married,Husband,Female,<=50K
577-85-6264,86,Some-college,Married-civ-spouse,Unmarried,Male,>50K
116-70-7616,64,Masters,Widowed,Other-relative,Female,<=50K
636-60-9335,0,5th-6th,Divorced,Unmarried,Male,<=50K
524-78-5011,72,Prof-school,Married-spouse-absent,Husband,Male,>50K
698-21-8672,47,12th,Separated,Own-child,Male,<=50K
707-09-4593,12,Bachelors,Never-married,Husband,Female,>50K
881-17-3217,9,7th-8th,Married-civ-spouse,Unmarried,Male,>50K
684-09-0908,15,Some-college,Never-married,Other-relative,Male,>50K
263-57-4938,29,7th-8th,Divorced,Unmarried,Male,<=50K
882-18-6731,45,11th,Divorced,Other-relative,Male,<=50K
270-82-3095,79,Masters,Widowed,Own-child,Female,<=50K
052-57-9852,70,10th,Never-married,Husband,Female,<=50K
071-13-0221,2,Assoc-acdm,Divorced,Wife,Female,>50K
807-61-6706,72,Bachelors,Married-spouse-absent,Own-child,Female,<=50K
183-35-3808,98,7th-8th,Widowed,Other-relative,Male,>50K
410-16-5847,100,7th-8th,Married-spouse-absent,Own-child,Female,<=50K
537-43-8574,77,Assoc-acdm,Married-spouse-absent,Husband,Male,>50K
926-28-9925,37,Prof-school,Married-civ-spouse,Not-in-family,Female,<=50K
810-62-6534,30,Bachelors,Married-AF-spouse,Other-relative,Male,>50K
330-55-8967,31,1st-4th,Separated,Not-in-family,Female,<=50K
645-73-0957,35,Preschool,Widowed,Unmarried,Female,>50K
077-45-7002,85,11th,Separated,Unmarried,Female,>50K
164-89-5577,98,Assoc-acdm,Married-civ-spouse,Wife,Female,>50K
962-31-5723,21,HS-grad,Never-married,Unmarried,Female,>50K
214-43-4889,73,7th-8th,Married-AF-spouse,Not-in-family,Female,>50K
604-45-3316,38,5th-6th,Married-civ-spouse,Husband,Female,>50K
087-10-0737,5,5th-6th,Married-spouse-absent,Husband,Female,<=50K
395-33-1694,1,HS-grad,Divorced,Husband,Female,<=50K
684-39-8033,49,Prof-school,Married-civ-spouse,Not-in-family,Male,>50K
358-66-0933,4,Bachelors,Widowed,Unmarried,Male,>50K
076-35-1351,34,Assoc-voc,Married-civ-spouse,Not-in-family,Female,>50K
694-25-6756,8,Prof-school,Married-AF-spouse,Own-child,Male,<=50K
577-27-2726,23,Preschool,Married-spouse-absent,Other-relative,Female,>50K
768-15-1104,63,HS-grad,Married-AF-spouse,Husband,Female,<=50K
335-74-9385,61,5th-6th,Separated,Other-relative,Male,>50K
109-15-2334,42,10th,Married-AF-spouse,Other-relative,Male,<=50K
323-67-9360,42,Assoc-voc,Married-civ-spouse,Unmarried,Male,<=50K
272-17-4446,15,Some-college,Married-AF-spouse,Husband,Female,>50K
164-06-6338,86,Masters,Widowed,Wife,Female,>50K
846-56-0195,16,9th,Widowed,Unmarried,Male,<=50K
457-89-3119,67,Prof-school,Never-married,Wife,Male,<=50K
808-84-5208,15,7th-8th,Separated,Wife,Male,<=50K
787-74-5699,36,12th,Separated,Wife,Female,<=50K
496-86-7321,71,Bachelors,Separated,Not-in-family,Female,<=50K
384-88-9434,0,Doctorate,Separated,Wife,Male,<=50K
509-39-8033,67,Assoc-acdm,Separated,Not-in-family,Male,<=50K
787-65-3561,84,10th,Married-civ-spouse,Unmarried,Female,>50K
074-10-9336,17,7th-8th,Separated,Wife,Female,<=50K
963-69-7787,86,5th-6th,Never-married,Own-child,Male,>50K
523-03-4397,96,10th,Married-civ-spouse,Not-in-family,Female,<=50K
310-81-0810,73,HS-grad,Separated,Other-relative,Female,>50K
504-08-4766,97,HS-grad,Never-married,Not-in-family,Male,>50K
707-58-5994,98,Some-college,Married-civ-spouse,Own-child,Male,<=50K
011-48-6486,31,7th-8th,Divorced,Other-relative,Female,>50K
569-25-6756,4,5th-6th,Divorced,Not-in-family,Female,<=50K
715-66-3389,73,Masters,Married-civ-spouse,Husband,Male,>50K
629-94-4716,58,Doctorate,Separated,Unmarried,Male,>50K
349-47-7886,50,Bachelors,Never-married,Own-child,Male,<=50K
782-64-7419,67,11th,Widowed,Unmarried,Male,>50K
077-08-8452,66,Prof-school,Divorced,Other-relative,Female,>50K
513-32-9237,32,12th,Separated,Not-in-family,Female,<=50K
440-87-8377,72,Prof-school,Never-married,Wife,Female,<=50K
725-03-0711,85,Preschool,Married-spouse-absent,Own-child,Male,<=50K
794-77-8868,82,7th-8th,Separated,Not-in-family,Male,>50K
325-46-0687,34,Assoc-voc,Married-civ-spouse,Wife,Female,>50K
705-89-6805,79,Assoc-voc,Married-AF-spouse,Wife,Male,>50K
458-59-9508,57,7th-8th,Married-spouse-absent,Unmarried,Female,>50K
744-47-1743,82,11th,Married-AF-spouse,Unmarried,Male,<=50K
171-74-4471,82,Doctorate,Divorced,Husband,Male,<=50K
000-70-6388,45,HS-grad,Married-spouse-absent,Husband,Male,>50K
742-81-3267,65,1st-4th,Married-spouse-absent,Husband,Male,<=50K
354-88-3292,27,Bachelors,Separated,Own-child,Male,>50K
939-95-7001,8,Doctorate,Married-AF-spouse,Not-in-family,Male,<=50K
923-64-8647,28,Bachelors,Widowed,Own-child,Female,>50K
225-76-7813,35,1st-4th,Married-spouse-absent,Husband,Male,<=50K
092-32-1867,11,Masters,Married-civ-spouse,Not-in-family,Male,>50K
885-65-7247,80,Preschool,Divorced,Own-child,Male,>50K
584-92-0146,55,1st-4th,Married-AF-spouse,Husband,Female,<=50K
521-37-5920,14,12th,Married-AF-spouse,Husband,Female,>50K
711-11-7935,87,5th-6th,Married-civ-spouse,Husband,Male,<=50K
102-82-5552,48,Doctorate,Married-spouse-absent,Not-in-family,Male,<=50K
575-49-1399,71,Doctorate,Divorced,Unmarried,Male,<=50K
371-16-0933,84,Prof-school,Married-spouse-absent,Own-child,Female,>50K
987-71-4986,43,5th-6th,Divorced,Not-in-family,Female,<=50K
243-64-2505,20,11th,Married-spouse-absent,Other-relative,Female,>50K
960-38-0834,36,Bachelors,Married-AF-spouse,Not-in-family,Female,<=50K
705-22-1129,62,7th-8th,Married-AF-spouse,Own-child,Female,<=50K
837-92-9974,16,10th,Married-spouse-absent,Unmarried,Male,>50K
296-06-8795,65,Doctorate,Married-AF-spouse,Other-relative,Male,<=50K
146-77-5184,47,Assoc-voc,Married-AF-spouse,Wife,Female,>50K
231-84-8894,57,12th,Never-married,Other-relative,Male,<=50K
134-27-5184,16,11th,Married-AF-spouse,Own-child,Female,>50K
930-71-2529,57,Prof-school,Separated,Wife,Male,>50K
450-12-2849,42,Preschool,Widowed,Not-in-family,Male,>50K
978-77-7640,76,10th,Married-AF-spouse,Other-relative,Female,<=50K
478-71-6215,99,Assoc-acdm,Separated,Wife,Male,>50K
834-33-6608,74,Assoc-voc,Separated,Other-relative,Female,<=50K
501-10-5650,7,10th,Married-spouse-absent,Not-in-family,Female,>50K
859-82-8008,99,Bachelors,Widowed,Unmarried,Male,>50K
717-32-1866,50,Bachelors,Widowed,Not-in-family,Male,>50K
268-27-3955,64,11th,Married-AF-spouse,Unmarried,Female,>50K
313-11-4250,89,Assoc-acdm,Separated,Own-child,Female,>50K
806-87-9606,91,1st-4th,Married-civ-spouse,Unmarried,Female,<=50K
467-38-3291,43,1st-4th,Widowed,Own-child,Female,<=50K
536-21-0073,75,11th,Married-spouse-absent,Other-relative,Female,<=50K
664-95-7001,17,12th,Married-spouse-absent,Other-relative,Male,<=50K
073-67-9361,55,Prof-school,Never-married,Other-relative,Male,>50K
468-85-7493,10,Assoc-acdm,Widowed,Unmarried,Female,<=50K
725-15-3561,82,9th,Divorced,Unmarried,Female,>50K
035-41-1547,6,5th-6th,Married-spouse-absent,Not-in-family,Female,<=50K
478-00-9827,47,7th-8th,Married-spouse-absent,Not-in-family,Male,>50K
839-40-4176,54,1st-4th,Divorced,Wife,Female,<=50K
646-46-8058,60,10th,Divorced,Own-child,Male,>50K
943-55-0367,45,Preschool,Never-married,Husband,Male,>50K
538-54-4225,25,9th,Separated,Unmarried,Female,>50K
873-89-4348,29,Masters,Separated,Not-in-family,Male,>50K
174-90-7862,87,10th,Divorced,Own-child,Female,>50K
149-38-5749,89,Assoc-voc,Married-spouse-absent,Other-relative,Female,<=50K
510-07-3709,38,10th,Never-married,Wife,Female,<=50K
469-80-9581,79,7th-8th,Married-spouse-absent,Husband,Female,>50K
569-10-3193,37,Preschool,Married-spouse-absent,Husband,Male,<=50K
466-00-1228,91,7th-8th,Never-married,Not-in-family,Male,>50K
590-72-4815,53,Masters,Married-spouse-absent,Other-relative,Male,<=50K
782-00-2456,38,Assoc-acdm,Married-spouse-absent,Unmarried,Female,<=50K
007-18-6732,88,5th-6th,Never-married,Husband,Female,<=50K
359-06-0196,61,5th-6th,Widowed,Other-relative,Male,<=50K
229-29-9754,13,1st-4th,Never-married,Own-child,Female,<=50K
537-46-9286,77,9th,Separated,Unmarried,Male,>50K
504-29-9753,100,Assoc-acdm,Widowed,Husband,Female,<=50K
674-72-3586,63,Masters,Married-AF-spouse,Wife,Male,>50K
253-56-2653,77,11th,Married-civ-spouse,Other-relative,Male,<=50K
635-71-8672,10,1st-4th,Married-AF-spouse,Unmarried,Male,<=50K
465-57-1252,61,10th,Married-civ-spouse,Own-child,Male,<=50K
817-96-6829,82,5th-6th,Separated,Wife,Male,<=50K
333-10-8107,14,9th,Separated,Husband,Female,<=50K
459-73-5871,58,Assoc-acdm,Married-civ-spouse,Husband,Male,>50K
937-49-9999,46,9th,Divorced,Other-relative,Female,>50K
892-32-1866,7,11th,Separated,Unmarried,Female,>50K
405-31-3267,59,11th,Married-spouse-absent,Own-child,Male,<=50K
181-01-9655,80,HS-grad,Divorced,Husband,Male,>50K
121-31-4496,2,Assoc-voc,Married-spouse-absent,Not-in-family,Male,>50K
297-78-8697,36,Prof-school,Divorced,Unmarried,Male,<=50K
564-58-8451,25,Assoc-acdm,Widowed,Unmarried,Female,<=50K
678-62-4077,72,Preschool,Divorced,Other-relative,Male,>50K
857-43-2431,94,Some-college,Married-civ-spouse,Wife,Male,>50K
884-55-1596,8,11th,Never-married,Not-in-family,Male,>50K
194-31-8181,25,Assoc-acdm,Widowed,Unmarried,Male,<=50K
471-80-5896,99,Assoc-acdm,Married-spouse-absent,Husband,Female,<=50K
782-92-3832,74,HS-grad,Widowed,Unmarried,Male,<=50K
768-12-0392,33,7th-8th,Never-married,Other-relative,Male,>50K
165-57-1252,73,HS-grad,Separated,Other-relative,Male,<=50K
