ssn,age,education,marital-status,relationship,sex,income
870-54-6682,41.0,Some-college,Never-married,Unmarried,,
116-76-9041,,Some-college,Separated,Not-in-family,Male,
621-22-2358,17.0,9th,Never-married,Not-in-family,Female,<=50K
779-36-1178,25.0,,Married-civ-spouse,Husband,Male,>50K
171-92-8746,41.0,Some-college,Married-civ-spouse,Husband,,>50K
570-73-0957,30.0,HS-grad,Never-married,Not-in-family,Male,
267-62-8992,17.0,Some-college,,Own-child,,
904-05-4053,39.0,Some-college,Married-civ-spouse,Husband,Male,>50K
344-90-1719,27.0,Bachelors,Separated,,,
055-62-0393,56.0,HS-grad,Married-civ-spouse,Husband,,
924-41-6460,,,Divorced,Not-in-family,,>50K
153-74-6928,43.0,HS-grad,Married-civ-spouse,Husband,,<=50K
892-29-1153,34.0,11th,Divorced,Not-in-family,,<=50K
607-73-9557,26.0,,Married-civ-spouse,,Male,<=50K
335-65-7247,64.0,Bachelors,Divorced,,Female,
796-22-2357,31.0,Some-college,Married-civ-spouse,Husband,Male,>50K
602-85-6264,36.0,HS-grad,Married-civ-spouse,,Male,<=50K
242-96-6830,31.0,Some-college,Married-civ-spouse,Husband,Male,>50K
535-68-7960,62.0,HS-grad,Widowed,Not-in-family,Male,<=50K
653-40-9090,,,Married-civ-spouse,Husband,,
758-07-7394,64.0,7th-8th,Married-civ-spouse,Husband,Male,<=50K
738-11-4249,20.0,12th,Never-married,Not-in-family,,<=50K
181-66-4618,37.0,Some-college,Married-civ-spouse,Husband,Male,>50K
270-14-7419,30.0,,Married-civ-spouse,Husband,Male,<=50K
062-25-4299,33.0,,Married-civ-spouse,Husband,Male,
911-91-6461,35.0,,,,Male,<=50K
846-95-9458,35.0,HS-grad,,,Female,<=50K
075-55-2825,45.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
795-14-7419,,Bachelors,,,,
014-15-8476,39.0,HS-grad,,Husband,,>50K
375-61-4250,62.0,,Married-civ-spouse,Husband,,>50K
039-46-5601,,Masters,Married-civ-spouse,Husband,Male,
450-18-4274,48.0,,,,,<=50K
741-64-6190,59.0,,,Husband,,<=50K
306-14-2505,25.0,Some-college,Divorced,Not-in-family,Male,<=50K
494-13-3906,47.0,HS-grad,Never-married,,Male,>50K
410-19-6559,21.0,HS-grad,Widowed,Not-in-family,Female,<=50K
503-53-1940,42.0,HS-grad,Never-married,Unmarried,,<=50K
831-26-5355,60.0,,Married-civ-spouse,Husband,,<=50K
887-65-3561,29.0,Prof-school,Never-married,Other-relative,Male,>50K
806-08-1080,45.0,,Never-married,Own-child,,
863-82-0637,20.0,Some-college,Never-married,Other-relative,Female,
910-44-2259,36.0,Doctorate,,Husband,Male,>50K
145-23-9557,85.0,Masters,Never-married,,Male,
644-90-1719,43.0,Masters,Never-married,Not-in-family,Female,
596-99-0171,22.0,,Married-civ-spouse,Husband,,<=50K
155-77-3955,55.0,,,,,<=50K
271-09-9508,34.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
138-42-1375,51.0,,Married-civ-spouse,Husband,,
869-53-3168,50.0,HS-grad,Married-civ-spouse,Husband,,
886-82-4323,,Bachelors,Married-civ-spouse,Husband,Male,
404-69-9016,45.0,HS-grad,Never-married,Not-in-family,Male,<=50K
587-31-5724,58.0,HS-grad,,,,
442-65-9704,17.0,11th,Never-married,Own-child,Female,
538-32-9237,32.0,,,Own-child,Male,
927-33-4151,57.0,,Married-civ-spouse,Husband,,>50K
205-03-6854,17.0,,,Own-child,,
261-27-1498,,Some-college,Married-civ-spouse,Husband,Male,<=50K
956-23-4642,45.0,,,Husband,Male,<=50K
017-56-7567,28.0,Prof-school,Never-married,,,
297-29-7297,20.0,,Never-married,Own-child,,<=50K
888-78-9925,21.0,Some-college,Never-married,Own-child,Male,<=50K
541-55-4053,53.0,,Separated,Unmarried,Female,<=50K
745-60-8107,49.0,,,,Male,<=50K
210-35-0122,50.0,Bachelors,Never-married,,,
648-12-6534,25.0,Some-college,,Other-relative,Male,<=50K
067-01-4741,35.0,12th,Married-civ-spouse,,,<=50K
027-24-2014,51.0,Some-college,Married-civ-spouse,,Female,<=50K
061-91-6461,25.0,,Never-married,Own-child,Female,<=50K
909-09-0908,30.0,Some-college,Never-married,,Female,
874-60-0736,30.0,HS-grad,Widowed,Unmarried,,>50K
672-51-2284,25.0,11th,,Husband,Male,>50K
580-95-8230,,Some-college,Divorced,Unmarried,,
956-08-1080,,HS-grad,,Husband,Male,
179-97-5429,37.0,,,Husband,,<=50K
183-50-7370,34.0,,,,Male,<=50K
305-00-6142,34.0,,Separated,,Female,
454-33-0466,64.0,Some-college,Married-civ-spouse,Husband,Male,>50K
288-97-4201,24.0,Some-college,,Own-child,Male,
829-17-6903,27.0,Masters,,Not-in-family,Male,
097-66-5847,31.0,Some-college,Never-married,Unmarried,Male,
662-86-8549,33.0,Some-college,Married-civ-spouse,Wife,Female,>50K
298-86-3636,56.0,Some-college,Married-civ-spouse,,Male,<=50K
319-62-5306,,HS-grad,Divorced,Own-child,,
734-27-5183,40.0,,Divorced,Unmarried,,<=50K
211-27-1498,30.0,,Married-civ-spouse,Husband,Male,
711-94-7173,39.0,,,Husband,Male,
917-44-4716,52.0,,Married-civ-spouse,Husband,Male,<=50K
852-79-4839,66.0,Some-college,Married-civ-spouse,Husband,Male,
695-08-5994,50.0,Assoc-voc,Married-civ-spouse,Husband,Male,>50K
937-16-2161,30.0,,Married-civ-spouse,Husband,,<=50K
596-71-3758,18.0,HS-grad,Never-married,,,
094-10-3194,32.0,,,,Female,<=50K
616-86-1178,,Some-college,,Wife,Female,
801-87-3463,55.0,Assoc-acdm,Married-civ-spouse,Husband,Male,
794-84-0294,39.0,HS-grad,Married-civ-spouse,Husband,,<=50K
513-48-2800,59.0,HS-grad,Widowed,Unmarried,Male,<=50K
707-83-1694,37.0,,Divorced,Unmarried,,<=50K
531-01-9655,24.0,,Divorced,,Female,
417-38-3291,37.0,,Married-civ-spouse,Husband,,
244-68-6731,28.0,HS-grad,Never-married,Own-child,Female,<=50K
773-98-6485,41.0,,Separated,Not-in-family,,<=50K
832-21-7443,20.0,Some-college,,Own-child,Male,
658-07-7394,29.0,,Never-married,Other-relative,Male,
790-35-6264,,HS-grad,Separated,Own-child,,<=50K
419-47-1744,,,Married-civ-spouse,Husband,,<=50K
401-28-9925,47.0,,Married-civ-spouse,,,<=50K
511-82-4323,24.0,Some-college,Divorced,Unmarried,,
420-63-8820,34.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
998-00-3684,48.0,,,,Male,
620-70-0245,26.0,,Never-married,Not-in-family,Male,
201-28-9926,48.0,Bachelors,Married-civ-spouse,Husband,,<=50K
020-48-5257,45.0,Prof-school,Married-civ-spouse,Husband,Male,>50K
327-39-5577,31.0,Bachelors,,Not-in-family,Female,
741-55-4053,,Some-college,Married-civ-spouse,Husband,,
937-56-1424,62.0,10th,Married-civ-spouse,Husband,Male,<=50K
941-67-6903,31.0,12th,Never-married,,,
247-35-8722,41.0,Bachelors,,Husband,,
442-56-7567,70.0,,,Husband,,
758-69-1645,24.0,,Married-civ-spouse,Husband,,<=50K
004-69-9017,52.0,HS-grad,,Not-in-family,,<=50K
497-08-2309,18.0,,Never-married,,Female,<=50K
503-99-2628,63.0,HS-grad,Divorced,Unmarried,,<=50K
595-91-5232,36.0,,Never-married,,,>50K
838-14-4962,44.0,,,,,
936-17-9360,18.0,Some-college,Divorced,Own-child,Female,
039-83-4152,17.0,,Never-married,,Female,
558-50-7370,25.0,5th-6th,Never-married,,Male,<=50K
053-47-0515,,Prof-school,Married-civ-spouse,Husband,Male,<=50K
579-82-1866,19.0,Some-college,Never-married,Own-child,,<=50K
038-23-7100,51.0,Bachelors,Never-married,Not-in-family,,<=50K
790-90-9090,36.0,5th-6th,Never-married,Not-in-family,Male,
446-92-8746,25.0,Some-college,Never-married,Other-relative,Male,
167-07-6166,40.0,,Married-civ-spouse,Husband,Male,<=50K
513-26-7812,33.0,,Married-civ-spouse,Husband,Male,
155-09-8279,24.0,HS-grad,Divorced,,Female,<=50K
533-72-2358,25.0,11th,Never-married,Other-relative,Male,
665-04-9139,41.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
007-98-5257,,,Separated,Not-in-family,Male,<=50K
802-30-3439,33.0,HS-grad,Never-married,Own-child,Male,
617-50-6141,,,Never-married,Own-child,Male,<=50K
798-15-7247,33.0,,Widowed,Not-in-family,Female,<=50K
876-28-9925,50.0,,Never-married,Unmarried,Female,
016-92-2604,31.0,Assoc-voc,Married-civ-spouse,Wife,,<=50K
524-23-2186,49.0,Bachelors,Never-married,Not-in-family,,
512-28-5011,58.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
933-23-0957,43.0,,,Not-in-family,Female,<=50K
779-76-0441,,Bachelors,Married-civ-spouse,Husband,Male,
708-99-8770,45.0,Some-college,Married-civ-spouse,Wife,Female,
698-34-1522,44.0,,Married-civ-spouse,Husband,Male,>50K
784-36-7321,36.0,HS-grad,,Husband,,<=50K
337-07-0024,51.0,Assoc-acdm,,Husband,Male,>50K
551-65-8476,46.0,10th,Divorced,Not-in-family,Male,
256-48-0343,51.0,Assoc-voc,Divorced,Not-in-family,,<=50K
227-97-9115,60.0,Bachelors,Married-civ-spouse,Husband,,>50K
396-25-3070,21.0,Assoc-voc,Divorced,Not-in-family,Female,<=50K
750-24-5699,54.0,HS-grad,Married-civ-spouse,Husband,,<=50K
494-99-3856,21.0,10th,Separated,Own-child,,
159-79-7297,40.0,,,,Male,
016-73-8329,56.0,Masters,Married-civ-spouse,Husband,,
102-21-1302,30.0,,Married-civ-spouse,Wife,Female,<=50K
337-31-5724,42.0,,Divorced,Unmarried,Female,<=50K
871-13-0220,29.0,Doctorate,,Own-child,,<=50K
827-21-1301,30.0,,Married-civ-spouse,Husband,Male,>50K
445-20-8844,,,Never-married,Other-relative,,
978-62-4077,56.0,,,,,
021-52-9484,40.0,HS-grad,Divorced,Unmarried,Female,
135-35-0122,27.0,Bachelors,Never-married,Not-in-family,,<=50K
520-66-9532,64.0,HS-grad,Married-civ-spouse,Husband,,<=50K
996-25-3070,37.0,Assoc-acdm,Married-civ-spouse,,,<=50K
560-62-6535,45.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
417-72-1129,21.0,HS-grad,Married-civ-spouse,Wife,,
220-66-9532,29.0,Assoc-voc,Married-civ-spouse,Husband,Male,
649-69-2874,30.0,Bachelors,Married-civ-spouse,Wife,Female,<=50K
802-45-7001,51.0,HS-grad,Never-married,Not-in-family,,<=50K
821-25-3070,48.0,Assoc-voc,Married-civ-spouse,Wife,Female,
789-31-2038,20.0,HS-grad,Married-civ-spouse,,Male,
640-63-2677,38.0,,Married-civ-spouse,Wife,Female,>50K
852-42-6289,36.0,,Separated,Other-relative,,<=50K
093-15-1105,75.0,Doctorate,Married-civ-spouse,,,
184-36-7321,19.0,HS-grad,Widowed,,Female,<=50K
003-50-1228,39.0,,Married-civ-spouse,Husband,Male,>50K
044-37-9606,25.0,,Divorced,Not-in-family,,<=50K
743-82-6780,62.0,5th-6th,Married-civ-spouse,Husband,,
230-34-3980,24.0,HS-grad,Divorced,Own-child,Male,<=50K
352-97-9115,36.0,Bachelors,Never-married,Unmarried,Male,<=50K
133-66-0933,47.0,HS-grad,,Unmarried,,<=50K
979-63-7591,37.0,Some-college,,Husband,Male,>50K
355-06-7567,20.0,,,,Male,
919-10-3193,31.0,Prof-school,Married-civ-spouse,Husband,,<=50K
387-40-7862,17.0,HS-grad,Never-married,Not-in-family,,
762-71-4986,60.0,,,Unmarried,Female,
920-70-0244,26.0,Bachelors,Never-married,Other-relative,Male,<=50K
257-77-0270,32.0,HS-grad,Never-married,Not-in-family,Male,
107-06-3881,43.0,11th,Married-civ-spouse,Husband,Male,>50K
105-92-7518,36.0,HS-grad,,Husband,,
525-79-8525,42.0,,Married-civ-spouse,Husband,Male,<=50K
677-85-6264,52.0,Some-college,Married-civ-spouse,Husband,,>50K
838-60-5650,40.0,HS-grad,Married-civ-spouse,Husband,,
996-89-8033,32.0,,,Husband,Male,
117-04-5454,,Bachelors,,Husband,,<=50K
616-46-1915,,HS-grad,Divorced,Not-in-family,,
049-44-7174,43.0,11th,Never-married,Unmarried,,<=50K
669-34-8893,,Bachelors,Married-civ-spouse,Husband,,
452-02-7026,19.0,HS-grad,Never-married,Own-child,,<=50K
217-10-6879,58.0,Masters,,,,<=50K
817-07-6166,41.0,Bachelors,,Husband,Male,<=50K
419-37-9606,26.0,,,,,
516-21-6215,24.0,,,Other-relative,Male,<=50K
132-70-8845,38.0,Some-college,Divorced,,Female,
596-65-2333,50.0,Some-college,Married-civ-spouse,Husband,Male,
900-98-2800,53.0,Some-college,,Wife,Female,>50K
372-20-5159,21.0,9th,Divorced,Not-in-family,,
454-26-9041,48.0,Assoc-voc,Married-civ-spouse,Husband,Male,
762-83-7837,47.0,HS-grad,,Not-in-family,Male,<=50K
490-78-6240,23.0,Bachelors,Never-married,Not-in-family,Male,
348-58-7223,36.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
157-58-5994,42.0,Masters,,,,
133-96-8058,60.0,HS-grad,Separated,Other-relative,,
162-92-9975,33.0,HS-grad,Never-married,Not-in-family,,<=50K
469-37-9606,52.0,,,Husband,,<=50K
138-85-1351,21.0,,,Not-in-family,Female,<=50K
019-84-0294,38.0,11th,Married-spouse-absent,Not-in-family,Male,<=50K
509-15-2333,28.0,Bachelors,Never-married,,,>50K
668-61-1792,35.0,,Never-married,Own-child,,>50K
618-02-8254,31.0,,Married-civ-spouse,Husband,,
662-77-6412,30.0,HS-grad,Divorced,Unmarried,,
147-63-5134,49.0,Some-college,,Not-in-family,Female,
671-80-5896,20.0,,Married-civ-spouse,,,<=50K
760-62-6534,42.0,,Never-married,Not-in-family,,<=50K
984-82-8008,22.0,HS-grad,Never-married,Not-in-family,,>50K
599-72-3586,33.0,Masters,Never-married,Own-child,,
865-11-0564,37.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
528-62-4078,58.0,11th,Married-civ-spouse,,Male,<=50K
000-52-2113,35.0,Bachelors,Married-civ-spouse,Husband,,>50K
389-68-0589,37.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
169-96-3144,19.0,HS-grad,Never-married,Own-child,Male,
907-61-6706,,,Married-civ-spouse,,,>50K
786-60-9335,33.0,,Never-married,,Male,
728-96-1915,88.0,,Never-married,Own-child,,<=50K
691-18-5502,44.0,Assoc-acdm,Never-married,Not-in-family,,<=50K
732-58-5994,30.0,HS-grad,Married-civ-spouse,Husband,,
311-88-5749,45.0,,Separated,Unmarried,,<=50K
835-01-2284,45.0,HS-grad,Married-civ-spouse,,Male,>50K
586-02-5797,,,Never-married,,,
809-85-8721,,HS-grad,Never-married,Own-child,Male,
827-57-9851,40.0,HS-grad,Married-civ-spouse,,Male,
195-17-8132,46.0,Bachelors,Married-civ-spouse,,,<=50K
365-41-7690,,,,Unmarried,Male,
789-71-1301,40.0,Masters,Married-civ-spouse,Husband,,<=50K
577-02-7026,18.0,HS-grad,Married-spouse-absent,Own-child,Male,<=50K
450-15-3562,42.0,HS-grad,Married-civ-spouse,Husband,Male,
012-25-4299,29.0,11th,Married-civ-spouse,Husband,Male,
278-22-4815,17.0,11th,Divorced,,,
923-03-4397,48.0,9th,,Not-in-family,Male,<=50K
076-25-9213,,,,,Male,
442-07-6166,55.0,,Married-civ-spouse,Husband,Male,
078-77-7641,67.0,,Divorced,Not-in-family,,<=50K
588-14-4962,42.0,Some-college,Married-civ-spouse,Husband,Male,
399-04-7911,22.0,Some-college,Never-married,Own-child,,<=50K
129-72-9729,34.0,Bachelors,Never-married,Own-child,,
629-88-3291,57.0,HS-grad,Married-civ-spouse,Husband,Male,
707-43-2431,33.0,HS-grad,Married-civ-spouse,Husband,Male,
203-96-1916,51.0,,Never-married,,,<=50K
720-02-4569,26.0,Some-college,,Husband,Male,
035-74-9385,46.0,Bachelors,,Wife,Female,>50K
495-94-5945,57.0,10th,Married-civ-spouse,,Male,
378-83-9065,69.0,Doctorate,Married-civ-spouse,Husband,Male,
947-11-3021,64.0,Masters,,Husband,Male,
310-62-6535,31.0,,Never-married,Own-child,Male,<=50K
674-72-3586,33.0,Bachelors,,Husband,Male,>50K
938-35-9949,,Masters,Divorced,,Male,<=50K
965-66-3389,28.0,HS-grad,Married-civ-spouse,Wife,Female,>50K
580-86-6092,41.0,,,Wife,Female,>50K
220-82-3095,18.0,Some-college,Never-married,Own-child,Male,<=50K
646-71-3758,31.0,,,Not-in-family,Male,<=50K
118-73-4643,32.0,Bachelors,Divorced,Not-in-family,,
543-21-2530,24.0,,Married-civ-spouse,Husband,Male,>50K
364-61-9164,38.0,HS-grad,,Husband,,<=50K
314-31-2038,33.0,Some-college,Never-married,Not-in-family,Female,
819-68-6731,23.0,,Married-civ-spouse,Husband,,<=50K
585-62-6535,51.0,,Never-married,Unmarried,Female,
696-56-0195,21.0,Bachelors,Never-married,Not-in-family,Male,<=50K
326-78-1326,46.0,Bachelors,Married-civ-spouse,Husband,Male,
703-53-1940,51.0,,,Husband,,<=50K
559-61-3021,28.0,,Married-civ-spouse,Husband,Male,>50K
746-19-1645,30.0,HS-grad,Divorced,,,<=50K
009-73-5872,48.0,HS-grad,Married-civ-spouse,Wife,,
353-62-4078,37.0,Masters,Married-civ-spouse,Not-in-family,Female,
518-21-2530,,HS-grad,,Unmarried,Female,<=50K
782-67-8131,40.0,,Married-civ-spouse,Husband,,<=50K
763-85-1350,69.0,HS-grad,,Wife,,
296-06-8795,35.0,Prof-school,Married-civ-spouse,Husband,Male,<=50K
265-07-9852,67.0,7th-8th,Never-married,Not-in-family,Male,
108-16-9533,23.0,HS-grad,Separated,,Female,<=50K
582-77-0269,52.0,HS-grad,Never-married,Other-relative,Male,
991-00-1227,20.0,Assoc-acdm,,Not-in-family,,<=50K
601-32-0638,35.0,Some-college,Married-civ-spouse,,Male,
605-55-8967,41.0,,,Not-in-family,Male,
433-81-4495,45.0,Some-college,,Husband,Male,
257-40-1719,78.0,,,Husband,Male,
946-83-6608,39.0,HS-grad,Never-married,Not-in-family,,<=50K
578-47-0515,34.0,,Married-civ-spouse,Husband,Male,
018-64-2506,36.0,Prof-school,,,Male,
124-44-7174,40.0,Some-college,Married-civ-spouse,Husband,,>50K
773-92-5060,37.0,Some-college,,,Female,<=50K
386-48-6486,33.0,10th,,Not-in-family,Female,
449-10-9336,47.0,HS-grad,Married-civ-spouse,Husband,Male,
619-22-6043,20.0,HS-grad,Never-married,Own-child,Male,
824-26-2898,,Some-college,Married-civ-spouse,Husband,Male,
399-63-1449,56.0,,Married-civ-spouse,Husband,,>50K
570-17-8132,,Some-college,Married-civ-spouse,Husband,,<=50K
776-71-9900,51.0,,,,Male,<=50K
370-88-4520,61.0,Masters,Married-civ-spouse,Husband,,
509-98-1571,41.0,,Never-married,,Male,<=50K
412-37-7149,,,,Not-in-family,,<=50K
411-79-3611,45.0,,Married-civ-spouse,Husband,,
215-07-9852,21.0,HS-grad,Divorced,Not-in-family,Male,<=50K
278-68-5503,27.0,HS-grad,Never-married,Not-in-family,Female,
667-81-3267,17.0,11th,Never-married,Own-child,Male,
227-39-5577,32.0,,Married-civ-spouse,Husband,Male,<=50K
479-82-1866,24.0,HS-grad,,Own-child,Male,<=50K
375-73-7100,49.0,,Married-civ-spouse,Husband,Male,
820-42-3832,25.0,Masters,Married-civ-spouse,Wife,,
696-77-5183,44.0,Masters,Married-civ-spouse,Husband,,
854-11-5478,25.0,,Never-married,Own-child,Female,
009-79-7297,23.0,Some-college,Never-married,Own-child,,
761-45-5773,44.0,HS-grad,Never-married,Not-in-family,,
493-51-9655,18.0,10th,Never-married,,Female,
467-13-7591,38.0,Assoc-acdm,,Husband,Male,
060-44-2260,42.0,Assoc-acdm,Never-married,Not-in-family,,
113-78-9926,,HS-grad,Married-civ-spouse,Husband,,<=50K
053-86-9778,,HS-grad,Never-married,Own-child,Female,
976-90-4175,,Some-college,Married-civ-spouse,Husband,,>50K
923-09-5822,31.0,Bachelors,Never-married,Not-in-family,,<=50K
141-79-9754,,,Married-civ-spouse,,Male,
479-42-2603,41.0,,,Husband,,
466-58-4766,42.0,,,Husband,Male,
396-37-5920,50.0,,Separated,Not-in-family,Male,
950-95-2087,45.0,Bachelors,Never-married,Other-relative,Female,<=50K
448-18-7960,42.0,Bachelors,Married-civ-spouse,Husband,,
061-76-2899,30.0,Some-college,Divorced,Not-in-family,Male,<=50K
105-28-2555,24.0,HS-grad,Divorced,Unmarried,Female,<=50K
309-06-0196,51.0,Masters,Divorced,,Male,<=50K
011-45-5773,45.0,,,Not-in-family,Female,
255-92-7518,,,Married-civ-spouse,Other-relative,Male,<=50K
579-94-4716,38.0,10th,Separated,Not-in-family,,<=50K
962-37-7148,44.0,HS-grad,Married-civ-spouse,,Male,<=50K
550-58-3537,40.0,Bachelors,,Husband,,
891-79-9753,42.0,Bachelors,Widowed,Not-in-family,,<=50K
840-50-9827,38.0,,Married-civ-spouse,,,<=50K
346-34-5208,21.0,HS-grad,Never-married,Own-child,Male,<=50K
428-65-4790,52.0,,Never-married,,Female,
997-05-1596,42.0,,Married-civ-spouse,,,<=50K
105-77-3955,45.0,Masters,Married-civ-spouse,Husband,Male,<=50K
364-74-2014,39.0,HS-grad,,Husband,,>50K
065-17-1990,23.0,HS-grad,,Other-relative,,
519-19-5331,40.0,Bachelors,,,Male,>50K
927-82-5551,54.0,,Never-married,Own-child,Male,<=50K
823-00-3684,42.0,,Married-civ-spouse,Husband,Male,<=50K
245-36-2407,46.0,Prof-school,Married-civ-spouse,Husband,Male,
025-30-7125,62.0,Some-college,Married-civ-spouse,Husband,,>50K
763-45-2087,62.0,,Married-civ-spouse,Husband,,<=50K
469-31-8181,30.0,,Never-married,Other-relative,,
111-30-2211,56.0,Some-college,,Not-in-family,,<=50K
002-27-2727,46.0,Bachelors,Married-civ-spouse,Husband,Male,
684-36-7321,,Assoc-voc,Married-civ-spouse,Husband,,<=50K
562-46-9286,42.0,Bachelors,Married-civ-spouse,Husband,,
135-68-7960,43.0,7th-8th,Separated,,,<=50K
487-96-0687,35.0,Prof-school,Married-civ-spouse,,Male,<=50K
025-82-9238,22.0,,,Not-in-family,,
374-10-9336,53.0,,Never-married,Unmarried,,<=50K
321-92-8746,58.0,Bachelors,Married-civ-spouse,Husband,,>50K
715-84-7665,,HS-grad,Never-married,Own-child,Female,
046-40-6633,34.0,Bachelors,,Husband,,>50K
998-74-0785,48.0,HS-grad,Married-civ-spouse,Husband,Male,
424-07-8623,50.0,,Married-civ-spouse,Husband,Male,>50K
270-02-4569,60.0,12th,,Unmarried,Male,
417-26-0441,56.0,,Separated,Not-in-family,,
624-01-7198,,,Never-married,Own-child,Male,<=50K
693-51-9655,50.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
351-65-8476,33.0,Assoc-acdm,Never-married,Unmarried,Female,
949-47-7886,45.0,,Married-civ-spouse,Husband,,>50K
228-71-6215,20.0,Some-college,,Own-child,Female,
649-63-1448,,Bachelors,Married-civ-spouse,Husband,Male,<=50K
561-70-1473,17.0,,Never-married,Own-child,,<=50K
505-19-0417,33.0,,Married-civ-spouse,Husband,Male,>50K
309-36-7321,40.0,Some-college,Divorced,,Female,
495-14-7419,54.0,7th-8th,Married-civ-spouse,Husband,Male,>50K
401-99-6314,34.0,HS-grad,Never-married,Own-child,,<=50K
608-78-3783,40.0,Some-college,,Husband,,<=50K
549-47-7886,61.0,Some-college,,Husband,,>50K
378-65-4790,,,Married-civ-spouse,,Male,<=50K
635-96-4372,46.0,Bachelors,Married-spouse-absent,Unmarried,,<=50K
655-83-5380,44.0,,Married-civ-spouse,Husband,Male,>50K
318-61-1793,21.0,HS-grad,Never-married,Own-child,Female,<=50K
858-04-6682,43.0,,Divorced,Unmarried,Male,<=50K
829-69-9016,36.0,Some-college,Married-civ-spouse,,Female,
572-14-3734,62.0,,,Husband,Male,<=50K
276-16-7075,46.0,,Married-civ-spouse,Husband,Male,>50K
118-30-4668,30.0,Some-college,,Not-in-family,,
094-44-1031,42.0,,Divorced,Not-in-family,Female,<=50K
710-28-8697,47.0,,Married-civ-spouse,Husband,Male,<=50K
738-69-7787,32.0,10th,Divorced,Not-in-family,,<=50K
348-21-8672,59.0,10th,,Husband,Male,
209-92-0147,35.0,Bachelors,,,Male,>50K
701-68-9188,30.0,HS-grad,,Own-child,,<=50K
440-69-4102,32.0,Bachelors,Never-married,Own-child,,
768-85-7493,41.0,Masters,Married-civ-spouse,Husband,Male,<=50K
548-49-5085,44.0,Some-college,Married-civ-spouse,Husband,Male,>50K
669-37-9606,30.0,HS-grad,Separated,Unmarried,Female,
673-34-1522,46.0,Bachelors,Married-civ-spouse,Husband,Male,>50K
144-90-1719,21.0,,Never-married,Own-child,,
646-52-9483,57.0,Some-college,,Husband,,
772-69-6559,33.0,Bachelors,Married-civ-spouse,Husband,,<=50K
040-01-8427,43.0,HS-grad,Married-civ-spouse,,Male,
483-56-8795,17.0,,Never-married,Own-child,Male,<=50K
127-76-4127,33.0,HS-grad,Divorced,Not-in-family,,
062-77-6412,45.0,Masters,Widowed,,,<=50K
352-51-8427,45.0,,Married-civ-spouse,Husband,Male,<=50K
103-40-9090,32.0,Bachelors,Married-civ-spouse,,,>50K
320-94-5945,44.0,,,,,>50K
504-82-1866,30.0,Doctorate,Never-married,Not-in-family,,>50K
