ssn,age,education,marital-status,relationship,sex,income
451-83-7442,27,Bachelors,Never-married,Not-in-family,,>50K
425-93-9574,29,,Married-civ-spouse,Husband,Male,
211-08-4189,21,Some-college,Never-married,Not-in-family,Male,
360-57-5726,,Some-college,Never-married,Not-in-family,,<=50K
857-53-4806,24,,Never-married,Own-child,,<=50K
545-27-9748,39,HS-grad,Married-civ-spouse,Husband,,
530-06-9462,51,Some-college,Married-civ-spouse,,,
825-90-2795,47,,Married-civ-spouse,,,
916-59-9173,62,Some-college,,Unmarried,,<=50K
766-59-6140,49,Bachelors,Married-civ-spouse,Husband,Male,
639-12-5867,20,11th,Married-civ-spouse,,,<=50K
170-89-1344,24,Some-college,Never-married,Not-in-family,Male,
373-95-5393,25,,Never-married,Own-child,Female,
149-05-8527,54,Bachelors,Married-civ-spouse,,,<=50K
378-37-0414,25,,Never-married,Own-child,Male,<=50K
855-67-7267,20,HS-grad,Married-civ-spouse,Wife,Female,<=50K
948-98-4968,43,Some-college,Divorced,Unmarried,,>50K
382-30-0860,,Bachelors,,Not-in-family,Male,
796-66-6741,24,HS-grad,Married-civ-spouse,Husband,Male,<=50K
938-05-5099,18,11th,Never-married,Own-child,Male,<=50K
516-98-5924,45,Some-college,Married-civ-spouse,,Female,
439-40-0004,45,HS-grad,,,Male,<=50K
973-05-2217,26,,Never-married,,Male,<=50K
235-85-1380,,,Never-married,Own-child,,<=50K
909-30-3620,54,,Married-civ-spouse,Husband,Male,<=50K
396-48-8153,21,,,Own-child,Male,<=50K
688-76-7933,29,HS-grad,Divorced,,Female,<=50K
791-65-9461,,Some-college,,Husband,Male,<=50K
639-34-1234,21,Some-college,Never-married,Not-in-family,Male,<=50K
762-74-6457,28,Some-college,Never-married,Not-in-family,Male,<=50K
447-96-0838,46,HS-grad,Married-civ-spouse,Wife,Female,
138-23-6341,35,HS-grad,Separated,Unmarried,,<=50K
669-76-1806,50,,Never-married,Not-in-family,Male,<=50K
459-10-6074,48,,Divorced,,Male,
864-34-5784,17,,Never-married,,Male,
212-80-7124,59,,,Husband,,>50K
643-70-2413,23,Some-college,,Own-child,,
178-37-5343,,,Widowed,Not-in-family,,<=50K
250-46-9407,50,Masters,Married-civ-spouse,Husband,Male,>50K
716-36-1815,32,,,Unmarried,,
302-45-3588,53,12th,Married-spouse-absent,Not-in-family,Male,
277-22-8742,,HS-grad,,,Male,
486-56-5352,38,Bachelors,Married-civ-spouse,,Male,
725-08-4174,43,Masters,,Husband,Male,>50K
230-95-1784,35,Bachelors,,,,
728-23-3914,41,Prof-school,Married-civ-spouse,Husband,Male,>50K
968-90-6405,22,,Never-married,Own-child,,<=50K
484-08-8633,39,HS-grad,Married-civ-spouse,Husband,Male,
770-55-3507,45,Masters,Married-civ-spouse,Husband,Male,>50K
315-34-8680,31,9th,Married-civ-spouse,Wife,Female,
734-74-8762,40,,,,Male,
596-94-0879,47,5th-6th,Married-civ-spouse,Husband,,<=50K
367-19-8257,53,HS-grad,Married-civ-spouse,Husband,Male,
467-23-6174,53,Bachelors,Married-civ-spouse,Husband,Male,>50K
474-82-7857,33,Bachelors,Never-married,Not-in-family,Male,
659-34-3433,24,Bachelors,Never-married,,,<=50K
213-96-4721,34,,,Not-in-family,Female,
403-86-4469,46,,Married-civ-spouse,Husband,Male,
626-23-0775,29,Some-college,Married-civ-spouse,Husband,Male,
898-93-9089,,11th,Widowed,Unmarried,,
348-16-5209,,HS-grad,Married-civ-spouse,,,<=50K
137-07-8744,29,HS-grad,,Own-child,,<=50K
321-24-4349,42,,Separated,Unmarried,,<=50K
335-59-3167,50,Some-college,Married-civ-spouse,Husband,,
359-71-4258,34,HS-grad,Divorced,Not-in-family,Female,
359-82-1942,39,,Married-civ-spouse,Husband,,
762-31-5723,74,1st-4th,Married-civ-spouse,Husband,Male,<=50K
385-66-5967,,,,,,<=50K
534-61-9087,75,Prof-school,Married-civ-spouse,Husband,,>50K
360-36-0359,40,Bachelors,Married-civ-spouse,,Female,>50K
221-96-0216,36,11th,Married-civ-spouse,,,
765-35-7780,61,Bachelors,Married-civ-spouse,Husband,Male,>50K
831-04-4680,42,,,Husband,,
591-50-2865,28,,Married-civ-spouse,Wife,,>50K
506-02-9134,,Some-college,Never-married,Not-in-family,Female,<=50K
378-02-0443,36,Assoc-acdm,Separated,Unmarried,Female,<=50K
680-63-7833,33,Assoc-voc,Divorced,,Female,
239-02-8042,50,,Divorced,Unmarried,,<=50K
520-70-1002,47,,Married-civ-spouse,,Female,
235-58-2171,48,HS-grad,Never-married,Unmarried,Female,<=50K
428-60-4740,60,,Divorced,,Male,<=50K
568-10-8637,30,Masters,Never-married,Not-in-family,Male,
575-18-8824,32,Bachelors,Married-civ-spouse,,Male,>50K
398-53-4139,45,,Married-civ-spouse,Wife,Female,>50K
876-62-1696,51,Some-college,Married-civ-spouse,Husband,,
144-58-9664,53,9th,,Unmarried,Male,<=50K
262-55-6873,34,,Never-married,Unmarried,Female,
132-87-9090,48,Masters,Married-civ-spouse,,,
363-07-9366,68,,,Husband,Male,<=50K
180-90-5904,32,Assoc-acdm,Divorced,Not-in-family,,<=50K
676-54-5863,63,HS-grad,,Husband,,
801-80-8625,,HS-grad,Divorced,,,<=50K
258-62-6428,58,,Divorced,Not-in-family,Female,<=50K
767-16-1478,32,,,Husband,,
850-88-5354,32,Bachelors,Never-married,Not-in-family,Male,
798-25-5072,40,Bachelors,Divorced,,,<=50K
990-95-4589,50,Bachelors,Married-civ-spouse,Husband,,
348-03-0605,38,10th,Separated,Not-in-family,Male,<=50K
995-45-0373,30,HS-grad,Married-civ-spouse,,,
986-56-6489,21,HS-grad,,Unmarried,Female,<=50K
572-06-6004,28,,Never-married,,,>50K
247-80-4242,63,HS-grad,,Husband,,<=50K
662-76-2382,32,,Divorced,,Female,<=50K
327-86-6880,25,HS-grad,,,,<=50K
877-99-4660,59,Some-college,Married-civ-spouse,,,>50K
989-60-8546,,,Never-married,,Female,<=50K
893-01-6500,49,Some-college,Never-married,Own-child,,<=50K
354-11-4719,36,Bachelors,Never-married,Not-in-family,Male,
808-37-7315,31,HS-grad,,Wife,Female,<=50K
976-09-4275,46,,,Unmarried,Female,
507-67-1306,37,,Married-civ-spouse,,Male,
907-66-1448,48,Bachelors,Married-civ-spouse,Husband,Male,>50K
471-13-9699,43,Some-college,Married-civ-spouse,Husband,,<=50K
275-88-2699,41,HS-grad,Married-civ-spouse,Husband,,>50K
125-15-2803,54,,Married-civ-spouse,Husband,,<=50K
178-50-9948,36,Some-college,Divorced,Not-in-family,Female,<=50K
895-87-0111,29,Bachelors,Divorced,Unmarried,,<=50K
429-14-3157,66,HS-grad,Married-civ-spouse,Husband,Male,
919-88-3518,59,Prof-school,Never-married,Not-in-family,,<=50K
983-17-4461,62,Bachelors,Married-civ-spouse,Husband,Male,
806-46-5934,29,10th,Never-married,,,<=50K
277-60-5634,28,Bachelors,Married-civ-spouse,,,>50K
840-84-3873,27,Bachelors,Married-civ-spouse,Husband,,>50K
557-36-7214,42,HS-grad,,,,
606-25-5496,60,Assoc-voc,Married-civ-spouse,Husband,Male,>50K
381-84-3205,58,,Married-civ-spouse,,Male,>50K
952-21-5472,,Some-college,Married-civ-spouse,Husband,,
186-07-4709,45,HS-grad,,Not-in-family,Female,
163-08-4295,,Some-college,Married-civ-spouse,Husband,Male,
928-95-5848,43,,Married-civ-spouse,Husband,,
641-73-7190,39,,Divorced,Not-in-family,Male,
558-20-1761,21,Some-college,Never-married,Own-child,Male,<=50K
264-25-2888,24,HS-grad,Married-civ-spouse,,,<=50K
951-75-7817,59,Prof-school,Married-civ-spouse,,Male,
785-27-9217,36,,,Husband,Male,>50K
267-10-6499,72,Some-college,Widowed,Unmarried,Female,
403-11-0685,35,Masters,Married-civ-spouse,Husband,Male,
453-39-8852,33,Some-college,,Own-child,Male,<=50K
523-17-7722,30,,Never-married,Not-in-family,Female,<=50K
944-70-4552,40,,Divorced,Unmarried,Male,
372-90-5480,26,,Married-civ-spouse,Husband,Male,
309-42-6091,37,Assoc-voc,Separated,Not-in-family,Male,<=50K
230-97-8704,68,Some-college,Divorced,Not-in-family,,<=50K
392-58-4628,45,Bachelors,,Husband,Male,
339-36-2088,56,HS-grad,,Husband,Male,<=50K
430-21-9991,36,HS-grad,Never-married,Own-child,,<=50K
647-44-4413,50,,,Husband,,>50K
286-54-3360,38,Assoc-voc,Married-civ-spouse,Husband,Male,
764-49-6313,29,Bachelors,Married-civ-spouse,Husband,Male,<=50K
592-09-5124,28,HS-grad,Never-married,Unmarried,,<=50K
624-93-8573,39,Some-college,,Husband,,<=50K
159-61-1504,26,Bachelors,Never-married,Not-in-family,Male,<=50K
345-93-0778,52,Some-college,Divorced,Not-in-family,,>50K
376-53-9796,,Bachelors,Divorced,,Male,
485-65-0042,84,HS-grad,,,Female,<=50K
773-46-0959,33,Some-college,,,,
975-36-7411,46,Prof-school,Married-civ-spouse,Husband,Male,>50K
131-96-3780,30,HS-grad,Never-married,Not-in-family,,<=50K
342-61-9512,38,,,Husband,,
865-63-7985,66,HS-grad,Widowed,Not-in-family,,<=50K
451-16-4420,62,Masters,Married-civ-spouse,Husband,,>50K
188-03-9932,31,Bachelors,Married-civ-spouse,Husband,Male,
936-89-7502,31,,Married-civ-spouse,Husband,,>50K
181-84-8134,39,HS-grad,Married-civ-spouse,Husband,,<=50K
458-43-3053,60,HS-grad,Divorced,Not-in-family,Male,
975-69-0462,27,,Never-married,Own-child,,<=50K
907-93-0656,,Assoc-voc,Married-civ-spouse,Wife,,
378-18-1968,,,Divorced,Own-child,,
511-25-1781,25,HS-grad,Never-married,Other-relative,,<=50K
903-97-3290,48,HS-grad,Married-civ-spouse,Wife,,
413-04-4482,42,Bachelors,,,,
197-70-4521,45,Masters,Married-civ-spouse,Husband,Male,>50K
420-66-3086,22,Some-college,Never-married,,Male,
428-87-3948,50,HS-grad,Married-civ-spouse,Husband,Male,<=50K
566-78-9515,21,HS-grad,Never-married,Not-in-family,,
530-55-4037,44,,Divorced,Unmarried,Female,
366-39-0631,60,HS-grad,Separated,,,
729-68-7641,21,Some-college,Never-married,Own-child,Female,
326-11-7025,51,HS-grad,Married-civ-spouse,Husband,,<=50K
516-01-6773,30,HS-grad,,,,
129-81-0112,46,Assoc-acdm,Divorced,,Male,<=50K
349-99-5828,43,Assoc-voc,Married-civ-spouse,,Male,
290-85-0698,57,HS-grad,Never-married,,,
945-88-9069,48,,Married-civ-spouse,Husband,Male,>50K
165-45-3331,39,Bachelors,Married-civ-spouse,,,>50K
282-77-4440,68,HS-grad,Married-civ-spouse,Husband,,<=50K
303-74-5790,33,Some-college,Never-married,Not-in-family,Male,<=50K
649-70-5765,,HS-grad,Never-married,Own-child,,<=50K
807-73-1215,,,Never-married,Other-relative,Male,
390-18-8672,28,,Never-married,Not-in-family,Male,
506-59-4472,,,Married-civ-spouse,,,
856-35-0288,56,HS-grad,,Not-in-family,Male,<=50K
318-87-5313,36,HS-grad,Married-civ-spouse,Husband,Male,<=50K
994-45-4301,34,Some-college,Married-civ-spouse,,,<=50K
820-27-6335,18,HS-grad,Never-married,,Female,<=50K
401-44-1592,39,10th,,,,
148-84-3160,25,Bachelors,,Not-in-family,Female,
656-32-8296,27,Some-college,Never-married,Not-in-family,Male,<=50K
984-60-1266,,Masters,Divorced,Not-in-family,Male,<=50K
671-70-0108,33,,Married-civ-spouse,Husband,,
219-42-9655,,,Married-civ-spouse,Husband,Male,>50K
576-29-2579,44,HS-grad,Married-civ-spouse,Husband,,
755-77-3954,30,,Never-married,,Male,
743-63-2646,27,,Divorced,Not-in-family,Male,<=50K
341-83-8807,25,Bachelors,Never-married,Not-in-family,Male,
998-03-4776,30,Bachelors,Never-married,Not-in-family,Male,
919-91-0439,38,,,Husband,,<=50K
353-25-3252,,HS-grad,,Husband,,
948-93-1127,46,Some-college,Divorced,Unmarried,,
865-50-3381,37,,Widowed,Unmarried,Female,
969-84-8635,62,HS-grad,Married-civ-spouse,Husband,,>50K
240-40-1005,55,HS-grad,Married-civ-spouse,Husband,Male,<=50K
904-91-5520,47,,,Not-in-family,,
879-17-9178,45,HS-grad,,,Female,<=50K
763-58-1004,50,,Married-civ-spouse,Husband,Male,<=50K
387-17-3536,,,Divorced,Unmarried,,<=50K
620-03-8977,,HS-grad,Never-married,Not-in-family,Female,<=50K
414-74-0496,23,,Never-married,Not-in-family,,
678-34-9560,37,,Married-civ-spouse,,,>50K
156-03-1029,38,,Married-civ-spouse,,Male,>50K
194-66-2464,27,Some-college,,Own-child,Male,
871-47-9812,29,Bachelors,Married-civ-spouse,Wife,Female,<=50K
589-24-1513,45,Masters,Never-married,,,<=50K
370-15-9552,41,HS-grad,Married-civ-spouse,Husband,,
641-33-3377,38,,Never-married,Not-in-family,,<=50K
512-03-2485,27,Bachelors,Never-married,Not-in-family,Male,<=50K
871-12-9840,51,Some-college,Married-civ-spouse,Husband,Male,<=50K
277-12-1059,44,HS-grad,Divorced,Not-in-family,Male,
204-03-0923,33,Masters,,Husband,,
882-84-0415,28,,Married-civ-spouse,Husband,,>50K
943-17-0062,32,Bachelors,Married-civ-spouse,Husband,,>50K
849-75-4677,43,Masters,Married-civ-spouse,Husband,Male,<=50K
685-42-9746,,,Divorced,Own-child,Female,
797-79-7417,52,Assoc-acdm,Married-civ-spouse,Husband,Male,>50K
459-77-9096,24,,Never-married,Not-in-family,Male,
407-92-9519,,Some-college,Never-married,Own-child,,<=50K
944-43-5343,47,Assoc-voc,,Husband,Male,
366-65-9840,,Doctorate,,Not-in-family,,>50K
510-09-4184,31,Bachelors,Married-civ-spouse,,Male,>50K
575-53-8795,30,,Never-married,,,
182-95-1890,56,HS-grad,Married-civ-spouse,,,<=50K
138-55-9391,49,Bachelors,Married-civ-spouse,,,
542-31-8453,38,,Married-civ-spouse,Husband,,<=50K
718-73-0851,,Some-college,,Own-child,Male,<=50K
266-54-1161,39,,,Husband,Male,
333-65-4865,38,HS-grad,Married-civ-spouse,Husband,Male,<=50K
354-65-3136,47,HS-grad,Married-civ-spouse,Husband,Male,
758-92-3695,58,11th,Married-civ-spouse,,,
181-41-7401,,HS-grad,Never-married,,,
948-74-2681,59,Masters,Divorced,,Male,
175-41-4049,24,Bachelors,Never-married,Not-in-family,,<=50K
568-67-3975,42,,,Husband,Male,<=50K
207-58-4477,53,,Married-civ-spouse,,,>50K
344-80-0102,,HS-grad,Married-civ-spouse,Husband,Male,
668-90-0338,36,HS-grad,Married-civ-spouse,Wife,,
567-43-5616,26,HS-grad,Married-civ-spouse,Husband,Male,<=50K
243-46-9984,33,9th,Separated,,,
216-76-4490,29,,Married-civ-spouse,Husband,,
694-77-1285,43,,Married-civ-spouse,Husband,Male,<=50K
529-66-5649,35,Bachelors,Married-civ-spouse,Husband,Male,>50K
611-98-9640,48,,Married-spouse-absent,Other-relative,,>50K
694-07-1343,,Masters,Divorced,Not-in-family,,
838-39-4074,43,HS-grad,Divorced,Not-in-family,Female,
229-14-8086,27,9th,,Own-child,Male,<=50K
359-68-7337,21,,Never-married,Own-child,,<=50K
180-66-3617,63,HS-grad,Widowed,,,
415-84-4252,39,Some-college,Married-civ-spouse,Husband,Male,
715-28-4980,52,Bachelors,Married-civ-spouse,Husband,,
408-79-0986,41,,Widowed,Unmarried,,<=50K
989-36-6259,48,,Married-civ-spouse,,,>50K
893-58-1838,27,11th,Divorced,Unmarried,,<=50K
191-27-0435,53,HS-grad,Divorced,Not-in-family,,<=50K
628-33-0602,33,Assoc-acdm,Married-civ-spouse,Husband,Male,
654-63-2282,37,10th,Never-married,,,
370-64-4127,18,,Never-married,Own-child,Female,<=50K
697-05-9558,43,Doctorate,Separated,Unmarried,,>50K
471-94-7325,,,Never-married,Not-in-family,Female,
658-13-1994,47,Prof-school,Married-civ-spouse,Husband,Male,
136-35-1881,36,HS-grad,Married-civ-spouse,Husband,,<=50K
296-39-6395,41,,Married-civ-spouse,Husband,,>50K
744-92-4848,67,7th-8th,Married-civ-spouse,Husband,,<=50K
801-10-8683,,,Married-spouse-absent,,,<=50K
542-15-6928,,Masters,Never-married,Not-in-family,Male,
205-37-6966,,,Married-civ-spouse,Husband,,<=50K
564-79-7372,,Bachelors,Married-civ-spouse,Husband,Male,
258-00-7248,36,HS-grad,,Own-child,,
708-17-7873,24,Some-college,Married-civ-spouse,,Male,<=50K
160-79-6022,50,HS-grad,Married-civ-spouse,,Male,
885-37-0976,21,HS-grad,Never-married,Not-in-family,Female,
696-33-2695,21,9th,Never-married,Own-child,,
998-49-2430,40,HS-grad,Never-married,Not-in-family,Male,
593-71-0375,19,Some-college,,,Female,
289-15-4683,38,HS-grad,Never-married,Not-in-family,,<=50K
423-51-6697,34,Assoc-voc,Married-civ-spouse,Husband,,
530-41-9433,44,Some-college,Divorced,,,<=50K
610-56-2834,20,Assoc-acdm,Never-married,Own-child,,<=50K
805-71-2150,44,HS-grad,,Not-in-family,Male,>50K
412-26-3777,49,HS-grad,Divorced,Not-in-family,,<=50K
711-30-0693,45,Assoc-acdm,Married-civ-spouse,Husband,,>50K
786-16-7605,24,HS-grad,,,Male,
949-68-4911,34,HS-grad,Divorced,Own-child,Male,<=50K
231-27-4834,58,HS-grad,,Husband,Male,
393-09-6125,39,HS-grad,Married-civ-spouse,,,<=50K
445-86-1011,22,HS-grad,Never-married,Own-child,Male,
348-43-4418,,Bachelors,Married-civ-spouse,,Female,>50K
401-49-5433,32,Prof-school,Married-civ-spouse,,Male,>50K
791-76-7144,45,HS-grad,Divorced,Not-in-family,Male,<=50K
349-69-9698,23,HS-grad,,,Male,
244-46-6055,35,,Married-civ-spouse,Husband,Male,<=50K
630-29-5825,52,Some-college,,Husband,,>50K
824-34-1385,55,,Divorced,,Male,<=50K
134-97-8917,,HS-grad,Never-married,Own-child,Male,
479-51-2086,22,Bachelors,Married-civ-spouse,Own-child,,<=50K
217-03-3699,27,,Married-civ-spouse,Husband,Male,
604-10-1828,24,Assoc-acdm,,,,<=50K
334-65-0937,,Some-college,,Not-in-family,Male,<=50K
946-83-1299,49,,,,,<=50K
163-16-5057,32,12th,,Husband,Male,<=50K
427-17-7934,64,Some-college,Widowed,,Female,<=50K
707-72-0219,37,HS-grad,Never-married,Unmarried,,<=50K
217-46-4433,61,7th-8th,Married-spouse-absent,Not-in-family,,
215-36-4605,44,,Married-civ-spouse,,,>50K
963-97-9887,53,HS-grad,Married-civ-spouse,Husband,,
819-52-2551,43,Masters,Never-married,Not-in-family,Male,>50K
828-81-0248,60,Doctorate,Married-civ-spouse,Husband,,>50K
463-92-4908,23,,Never-married,Own-child,,<=50K
971-94-8462,25,,Married-civ-spouse,Not-in-family,Male,
651-37-4858,29,HS-grad,Never-married,Not-in-family,,<=50K
582-43-0535,51,Bachelors,Divorced,Unmarried,,<=50K
885-20-9450,47,1st-4th,Married-spouse-absent,Not-in-family,,
588-97-2304,20,HS-grad,Never-married,Unmarried,Female,
150-83-5303,25,,Married-civ-spouse,Husband,Male,
806-14-2884,27,,Married-civ-spouse,Husband,Male,<=50K
716-33-4894,,HS-grad,Never-married,Not-in-family,Female,
829-13-3298,18,HS-grad,,Own-child,,<=50K
693-85-5976,23,,Married-civ-spouse,Husband,Male,
959-67-2550,59,HS-grad,Divorced,Not-in-family,Male,<=50K
633-76-8616,46,HS-grad,Never-married,Not-in-family,Female,
806-76-2064,66,7th-8th,Divorced,,Male,
295-66-9532,46,Masters,Married-civ-spouse,Husband,Male,>50K
251-57-3162,36,,Never-married,Unmarried,Female,<=50K
801-48-5575,44,HS-grad,Married-spouse-absent,Unmarried,,
378-39-7335,17,,Never-married,Own-child,,<=50K
424-97-0423,27,,Never-married,Not-in-family,,<=50K
461-39-4347,32,,Married-civ-spouse,,,
968-09-8779,53,HS-grad,Divorced,Not-in-family,,<=50K
350-13-0432,22,Some-college,,Own-child,,<=50K
801-32-4050,30,Assoc-acdm,Never-married,Own-child,Female,<=50K
240-91-2502,47,,,,Male,<=50K
843-88-5930,68,Some-college,Married-civ-spouse,Husband,Male,
736-09-4805,39,HS-grad,,Husband,Male,<=50K
734-56-0316,22,Bachelors,Never-married,Own-child,Female,
915-17-2368,62,7th-8th,Married-civ-spouse,Husband,Male,
500-72-5724,20,,Never-married,Own-child,Female,<=50K
313-38-3458,21,HS-grad,Never-married,Other-relative,Male,<=50K
255-44-9766,34,,Never-married,,,
272-92-1405,30,HS-grad,Married-civ-spouse,,,
409-57-1691,25,Some-college,Never-married,Own-child,,
231-08-6388,23,HS-grad,Never-married,Own-child,,<=50K
201-36-5758,40,,Married-civ-spouse,Other-relative,Male,<=50K
990-44-3093,26,,Never-married,Not-in-family,,
711-21-9931,57,Assoc-voc,,Husband,Male,>50K
802-99-3143,36,Assoc-voc,Married-civ-spouse,Husband,Male,>50K
175-73-7099,43,,,,Female,
126-74-1133,49,,Divorced,Not-in-family,,<=50K
482-36-5697,58,HS-grad,Married-civ-spouse,Husband,,
226-85-9813,32,Some-college,Divorced,Not-in-family,Male,
794-02-8497,59,,Married-civ-spouse,Husband,Male,
180-39-4408,42,,Never-married,Other-relative,,<=50K
624-69-6286,37,Bachelors,Married-civ-spouse,Husband,,
165-69-5618,,Prof-school,,Husband,Male,>50K
525-92-3649,47,HS-grad,,,,<=50K
862-19-2115,56,Bachelors,Married-civ-spouse,Husband,Male,
723-87-2735,30,,Never-married,Own-child,,<=50K
882-49-0443,,HS-grad,Widowed,Not-in-family,,<=50K
370-67-1048,21,HS-grad,Never-married,Own-child,,<=50K
564-93-1976,21,HS-grad,Married-spouse-absent,Own-child,,<=50K
850-91-2274,47,,Married-civ-spouse,Wife,,<=50K
593-30-6563,22,Some-college,Never-married,Own-child,Male,
728-93-3857,35,Assoc-acdm,Never-married,Not-in-family,Female,>50K
594-22-1872,41,11th,Never-married,Other-relative,,
295-18-4956,43,,Married-civ-spouse,Husband,,
259-11-1003,60,Some-college,Married-civ-spouse,Husband,Male,
815-99-5919,,7th-8th,Married-civ-spouse,Husband,,>50K
239-24-3408,90,Bachelors,Married-civ-spouse,,,
903-30-0268,62,HS-grad,,Husband,,<=50K
176-00-6308,28,HS-grad,,,Male,
532-65-3864,45,Some-college,Married-civ-spouse,Husband,,<=50K
488-82-6704,19,HS-grad,Never-married,Not-in-family,,<=50K
734-37-1870,30,HS-grad,,Not-in-family,,
483-17-3323,19,12th,Never-married,Own-child,Female,<=50K
728-96-0777,23,Some-college,Never-married,,,
573-76-2018,22,Bachelors,Never-married,Own-child,Male,<=50K
179-07-5286,19,,Never-married,Own-child,Female,
999-43-4660,45,Assoc-acdm,Divorced,Unmarried,Male,
170-02-9877,26,HS-grad,,Unmarried,,<=50K
694-15-2105,42,10th,Married-civ-spouse,,,
741-90-9711,62,,Married-civ-spouse,Husband,Male,<=50K
901-52-3492,61,10th,Married-civ-spouse,Husband,Male,
368-84-0430,34,Bachelors,Divorced,,Male,>50K
945-02-7602,22,HS-grad,Never-married,Own-child,,
512-86-7032,,,Married-civ-spouse,Husband,Male,>50K
903-62-3319,32,Some-college,Married-civ-spouse,Husband,Male,<=50K
448-47-2334,24,Some-college,Never-married,,,
500-53-7278,26,HS-grad,Divorced,,Male,<=50K
337-01-9973,,HS-grad,Never-married,Own-child,Female,<=50K
526-59-6671,58,,Divorced,,Male,<=50K
511-30-5622,25,Assoc-acdm,,Wife,Female,>50K
169-54-5301,23,,Never-married,Own-child,Female,<=50K
138-45-1708,23,Some-college,,,,
745-46-3265,54,Some-college,Married-civ-spouse,Husband,Male,
129-86-3953,28,Some-college,Never-married,Not-in-family,,<=50K
450-08-7586,35,,Married-civ-spouse,,Male,>50K
844-53-2031,30,Some-college,Married-civ-spouse,Husband,Male,
389-86-5622,23,12th,Married-civ-spouse,Husband,Male,<=50K
236-84-7452,42,Some-college,Married-civ-spouse,Husband,,>50K
931-89-0222,72,10th,Widowed,Not-in-family,Female,<=50K
197-83-9125,,HS-grad,Married-civ-spouse,Husband,Male,<=50K
271-84-4570,37,Bachelors,Never-married,,Male,<=50K
641-57-5665,54,HS-grad,Divorced,Not-in-family,Female,<=50K
875-97-5595,58,Masters,Divorced,Not-in-family,Female,<=50K
